205558,228427
141273,194662
123884,112337
113958,102839
101237,102510
90984,238361
81550,75191
78542,85661
66958,81456
67055,86535
59965,98693
54352,83913
49321,114046
45906,88174
49459,115951
48234,99877
40904,80450
37723,74046
35099,76088
31943,77993
32694,74116
30341,67683
27800,81290
27099,67476
26444,74732
25225,82818
23958,76057
23732,80932
22196,76649
21744,79296
21737,75731
21118,74314
20525,80282
19803,85107
19616,79711
19241,79933
18790,80532
18416,81355
17981,84983
17965,78365
17726,77718
17398,78200
16934,88341
16692,77509
16771,83791
24827,68929
23261,75116
22376,73608
21536,76635
20883,73874
20676,73921
20444,76285
19858,74459
19467,79093
19134,76719
18764,76823
18692,82025
18264,76151
18317,79557
17962,77732
17783,80478
17316,86100
17325,87561
16839,82676
16950,83974
17004,86372
24641,69439
22954,73814
22540,72836
22181,70753
21479,75538
21426,75579
20800,73388
20431,76016
20148,75244
20163,75631
19779,78226
19605,79726
19433,78191
19447,77984
19129,80636
18587,76409
18507,77600
18436,79454
18025,79298
18258,80054
17900,78477
24358,71425
23614,70333
23243,72131
22972,70783
22095,73072
21924,73169
21741,74408
21357,75937
21382,74549
21096,73030
21146,74496
20936,74329
20518,74831
20436,75228
20348,77897
20202,74269
19993,76034
19946,74902
19660,75656
19606,77177
19570,78370
25079,70111
23950,72083
23482,71823
23282,71490
23053,70669
22689,71737
22378,70323
22415,72516
22040,72180
21965,71459
21877,73016
21878,72351
21608,74440
21638,71505
21576,73326
21292,74189
21264,74109
21075,74406
20904,72651
20844,74349
20766,76051
24926,68980
24616,72215
23747,70146
23492,72286
23509,71902
23101,69823
23410,71972
23121,71808
22958,72407
22764,72441
22589,72108
22589,70698
22322,72649
22237,71104
22408,74845
22127,73109
21974,72082
22131,72232
21782,72546
21839,72464
21905,72057
25166,68732
24546,71031
24414,70370
24228,70571
24079,70852
23827,70337
23870,68843
23670,72632
23401,73069
23340,70042
23251,70970
23214,72779
23217,72379
23108,71777
23187,72199
22922,70760
22957,71744
22936,69920
22932,70979
22895,72062
22796,71067
22520,71003
22497,71073
22540,72244
22520,73136
22618,73440
22199,71526
22368,73401
22248,72493
22094,73075
