393725,329448
268440,263246
234217,271935
210302,241728
197415,232434
185215,225313
175976,210964
170942,203584
162195,212189
155562,202901
148587,213808
142234,200874
136220,202050
130822,203841
128286,194252
125370,236516
118403,209388
113815,202725
109074,197637
104067,233836
109881,203361
97812,213100
94573,198764
91923,211865
88318,213937
85856,213179
101414,218908
108336,201680
96469,206071
86803,210183
82927,213775
80043,212916
78078,220895
76640,214799
75144,220206
74174,214609
108514,196165
101624,194498
97068,199972
94403,201413
91828,203759
89814,203505
88008,205025
86006,210279
84064,211712
82596,212934
81467,213970
80119,219937
78947,216823
77882,220862
77294,219030
76217,222854
75287,221154
74123,225056
73706,229675
73189,226906
72177,231049
106590,189037
100903,192352
97771,191591
95713,197651
93595,195606
91729,198023
90016,203389
88936,204472
87111,203133
85878,208332
84797,208704
83613,208489
82678,212893
81688,215451
80717,216078
79911,217660
79132,220449
78010,224137
77156,223861
76626,223996
76001,224659
75185,224385
100290,189954
98408,191790
96834,197166
95297,194521
94204,195326
93055,196154
92075,197526
91106,203040
90226,200512
89375,202984
88542,203819
87815,202171
87030,206683
86233,206431
85565,205649
85068,205556
84180,209003
83596,209294
82849,212599
82289,212746
81760,211049
100154,188795
98683,188852
97960,189614
97026,191371
96322,191668
95536,193101
94963,194141
94247,194397
93571,195929
93105,193767
92432,197589
92221,198472
91582,198007
90884,199059
90479,198250
90207,199508
89426,198697
89125,202955
88567,199707
88193,200598
87820,200979
87485,201375
98573,189969
98074,191082
97611,191163
97363,191567
96696,192199
96272,190882
95994,189069
95511,192123
95414,192189
94931,190829
94612,193863
94262,193941
93825,193164
93597,195779
93322,195852
93055,194190
92781,194663
92439,195793
92226,196806
91969,193564
91743,194753
98767,188967
98293,189022
97934,188028
97691,189994
97403,192784
97366,190351
96965,189399
97011,189079
96717,189916
96605,189370
96397,193472
96069,193480
95783,191268
95673,191747
95432,190402
95354,191347
95060,192794
95021,190935
94914,192712
94548,194925
94545,192004
94195,192435
94097,195038
94034,192453
93805,194131
93475,193609
93361,191537
93425,193251
93123,194728
92989,195115
92909,197562
92811,195135
92667,195220
92478,195452
92268,195681
92293,194169
91988,197750
