203315,268407
153211,172056
138109,166908
130939,175565
118022,126391
106975,123181
101214,100467
94284,91633
90432,86666
90984,106139
82083,97508
77035,68534
72704,76690
68541,113723
65143,78954
63358,74984
57863,68393
55559,75878
53901,67806
50945,63464
47842,62262
45927,74337
45052,73728
41421,64135
39571,62430
37914,64409
37220,71813
35229,65815
35357,71962
33250,67000
32073,63593
31014,68035
29871,68466
29547,68630
28485,68943
27830,68362
27119,68296
26489,69018
26103,67722
25987,69014
25519,74739
24364,71089
42140,61261
39787,62736
37940,64628
36825,70793
35796,68100
34913,64943
33589,66829
32946,69877
31991,70443
31379,65413
30640,70602
30033,67658
29029,71911
28410,72143
28029,69852
27626,71559
27005,69167
26505,71852
26049,74156
25517,69333
24976,73500
24784,73695
39042,61346
37816,62809
36826,63955
35871,62987
34886,65278
34090,63669
33350,66479
32820,66263
31936,67172
31503,67743
31057,66371
30363,68908
29764,70149
29398,70726
28746,74640
28309,73845
27966,71864
27636,73330
27379,72967
26815,73181
26444,75289
38784,61307
37822,60662
37235,61623
36554,61938
36035,64674
35728,64343
35114,64202
34638,64664
34053,63834
33813,65544
33256,64550
32791,66761
32428,66768
31994,66837
31593,67891
30954,67877
30800,69274
30459,67101
30118,69912
29643,70882
29295,70626
29009,73114
28716,71424
37088,61638
36721,62958
36539,62506
36257,62577
35814,63303
35705,62894
35442,64139
35040,63285
34908,64368
34668,64258
34429,64125
34123,65025
33975,64030
33676,64741
33305,64932
33145,65589
32891,65748
32629,67330
32401,67788
32259,65976
31919,68638
37051,61224
36842,61455
36662,61785
36388,63327
36476,61882
36243,62457
36026,63411
35988,63117
35914,63221
35600,62419
35504,63110
35340,64114
35237,63545
35078,64828
35114,63062
34987,63717
34728,64173
34614,63615
34398,64493
34466,64797
34177,64505
37038,61754
36936,61738
36875,62179
36739,62968
36617,62428
36583,62022
36499,63066
36559,62315
36299,62072
36266,62387
36115,62753
36093,62071
36093,62483
35957,64152
35993,63160
35975,62721
35786,63143
35659,62360
35664,63171
35471,63695
35508,63071
35401,63352
35289,63835
35209,64384
35202,63160
35146,63206
35135,63290
35061,64197
34838,63429
34842,63322
