323302,26603769
187460,207047
166599,197470
157821,184287
163957,184477
154701,177118
154000,182725
145825,195951
145335,174368
143358,160802
133670,167408
130975,192651
133832,190872
131735,158058
127199,167860
124545,161295
124829,189250
121330,193576
121483,145698
121109,163249
119476,133533
118433,232887
113260,153881
111234,168595
111191,132135
109403,173297
111388,162250
107058,244735
105208,202032
105640,155514
104954,193305
102276,176489
99784,120430
99343,138835
95876,147666
97028,148386
96496,132617
92551,130260
95267,162954
93601,126202
90738,219857
95084,155023
92072,115392
86549,131388
84284,121465
85688,166770
83179,130815
85609,120681
81565,138098
80187,144158
78512,130619
80659,188820
82150,174978
77185,120480
74884,131170
72236,122565
74035,116167
85136,190720
91656,200945
81870,131813
74634,158421
80876,115367
75520,142339
72484,118624
81676,184499
79818,131030
74263,289915
69257,114236
66664,118963
63263,151905
63990,123296
69415,106566
62321,167903
63726,103556
62693,171769
62593,140691
59596,138030
59551,145769
60083,187035
64391,228753
58056,173157
55466,201454
57618,110153
55197,143609
53765,138176
55874,139199
56113,112406
61089,286404
72825,133350
64718,128813
59225,105524
57189,125570
55698,248783
51509,136056
51230,141228
58260,121339
55524,111298
56163,128232
54621,117934
54788,113886
54344,126778
53269,114298
52074,109666
52380,117416
52002,113785
52202,139427
51600,131638
51442,111456
51611,109082
49001,110105
49868,109284
48346,125256
50939,120858
49227,112890
48362,119542
46843,125545
58081,96850
54344,98194
53439,107997
53861,122358
52578,111921
53301,125011
51387,121892
51723,110024
50647,123506
50642,108535
51278,112768
50447,111882
51214,111494
50257,113082
49012,117839
48084,115784
49230,146242
48510,115604
48787,133351
47964,112800
47473,105126
47072,110411
55059,108030
54308,107019
53397,110317
54103,103502
53580,104202
52451,104116
52790,97863
51352,108700
50312,109820
50625,109061
50394,101979
50408,125005
51142,105457
49876,105471
50340,118212
51182,111324
49848,113587
50669,144494
49703,113290
49618,117719
49170,124683
54661,108859
53937,105655
52586,105830
52677,107048
53942,109803
52981,128251
52982,107725
52148,108685
51954,120245
51821,120021
52416,112799
50667,110396
51737,107373
50826,117094
50648,107781
50892,107146
52002,120456
51350,108994
50874,120710
50816,142576
50521,119875
