753517,597002
631894,689363
607180,528879
632032,691018
834264,868052
1031316,1091951
1015477,822942
746018,538636
530520,458342
423870,463868
380267,429495
354205,357756
335522,484531
326571,321146
313033,333712
305269,394606
295637,297744
287823,323147
278476,286267
267708,329031
263784,315103
256391,287608
246476,260490
238516,321474
238299,266627
238851,296019
228092,261053
215200,297637
212888,263480
228023,289734
217370,311174
203370,295196
196822,290846
186380,261305
171755,254966
163199,238976
162456,241090
156752,226345
145173,220351
140482,257030
140314,250888
131498,228619
121105,238317
124407,241839
132689,226039
114473,221833
102318,233973
96879,230398
92828,226370
86657,235304
83578,231079
83745,241681
79260,240343
73908,239764
72381,241390
69018,250331
66509,246655
63901,254567
62774,246685
97841,276305
120163,213568
112521,219243
107898,221614
104040,224596
100149,232954
96633,226161
93782,224861
89484,234453
93810,231387
88904,230696
84642,231086
80982,237400
77901,244894
76662,241364
73498,247294
84768,237978
80871,238367
74413,247530
71443,244020
66658,246011
67941,257339
64481,256296
109056,211947
105580,214198
102236,219335
99737,220037
97768,220614
95165,223798
92688,232175
90588,229805
88880,225561
87520,229724
84684,233856
82710,238943
80811,242682
79230,243330
77612,244768
76195,247377
75816,248370
73211,254317
71436,258592
70324,256914
69405,258887
67971,260973
103978,214149
102304,212746
100854,215219
98972,217832
97953,221025
96118,226636
94823,225722
93503,223407
92214,223515
90946,230110
89622,228493
88369,227845
87150,232035
85997,237316
84947,235764
83569,238806
82578,239688
81522,243766
80134,244717
79466,247382
78086,245335
103243,213714
102286,216761
101854,217221
100493,218237
99486,220260
98811,222366
98120,218545
97273,219949
96538,221668
95838,221957
95132,228482
94270,222200
93716,230728
92996,228810
92246,226342
91761,227618
90889,228205
90169,230496
89495,228199
88785,229393
88235,233033
103183,213831
102278,214189
101829,215492
101363,213879
100934,219020
100275,216206
99980,217728
99655,219637
99096,217447
98820,219866
98456,217576
97950,219911
97571,218245
97092,220861
96738,219964
96380,218075
95867,222455
95795,219791
95353,223793
95017,221998
94454,224841
103410,213878
102582,216003
102196,214320
101714,212843
101934,214507
101480,214507
101178,214452
100928,214654
100669,214042
100686,216601
100309,215763
100180,216338
99928,215346
