508563,370636
351715,322361
294700,283690
266564,290702
250977,267120
236567,308116
223277,251467
210430,238552
204698,231790
194509,267210
184361,227629
182906,226319
173237,236589
169598,221853
162015,234477
160713,241996
154170,233424
155756,226094
150172,214343
136990,234979
131281,225316
127618,235918
123623,232573
124360,246196
119982,235642
112788,234449
107909,435105
108921,234955
113643,229413
106485,225069
102913,226206
99745,277200
120287,288593
118167,229899
96999,223477
92064,219310
88668,227361
86506,231389
85053,260746
83678,229946
124732,205857
115391,210225
111737,212825
107294,220054
104325,222133
102061,221263
101731,227931
97714,230201
95890,227059
94403,231909
92366,228421
90959,233948
89342,233828
88158,1191000
97525,253395
88109,231209
85101,233724
83556,234470
83062,233676
81869,241381
80772,237300
80372,238077
112733,215649
109370,214340
106829,212790
104691,217122
102799,221053
100836,220892
99845,224377
97749,222278
96446,223779
95188,228313
94437,226257
92937,227184
91635,226109
90337,230791
89554,232215
88283,235800
87426,239473
86253,235581
85772,235909
84656,240365
83759,241415
111798,210589
109553,210911
108528,214604
106633,211934
105392,213870
104419,215164
102872,219078
101819,217749
101094,220232
100067,217588
98924,219635
98066,220723
97267,220539
96605,221825
95756,224872
94947,227338
94437,226995
93684,230774
92718,231287
92360,229569
91714,226734
111588,205815
110053,209747
109085,213785
108392,210867
107357,211292
106656,210760
105847,210749
105371,215001
104491,213957
104165,212842
103364,215166
102617,218374
102151,217083
101420,217024
101073,216909
100779,218730
99912,219538
99602,219766
98787,219281
98565,221860
98167,222435
97633,221119
109837,210790
109505,210937
108793,211853
108540,210920
107880,209814
107579,210494
107083,210778
106428,213889
106276,212909
105938,216734
105319,212198
105079,213751
104794,212483
104505,214036
104220,214176
103832,217123
103636,216221
103265,213078
103156,217636
102496,214902
102472,216053
110622,207973
109592,211039
109361,209448
108850,209231
108771,210126
108468,213429
108140,209872
107895,211829
107704,211531
107569,211304
107015,214621
107040,213447
106951,210571
106801,211267
106781,211159
106231,211879
105907,213631
105913,213428
105670,214327
105518,212252
105452,216447
105385,213293
104920,212230
104752,215337
104803,213725
104688,214984
104247,218211
103969,215412
104093,213259
103969,213674
103695,216240
103693,215026
103508,216349
